I wish you could have come with me.	君も一緒に来ればよかったのに。
What do you usually do on Sundays?	君は日曜日には普通何をしますか。
You had better do as I suggest.	君は私がすすめる通りにするほうがよい。
It is necessary for you to start now.	君は今出発する必要がある。
You look just like your big brother.	君はお兄さんにそっくりだよ。
You always take things too easy.	君はいつも物事をのんきに考えすぎる。
Did you leave the window open?	君は、窓を開けたままにしておきましたか。
I am looking forward to seeing you.	君に会うのを楽しみにしている。
Few people visit me these days.	近頃は私を訪ねるひともほとんどいない。
We are interested in your service.	貴社のサービスに興味があります。
I'm sure it'll be easy to find a place.	簡単に見つかると思う。
We live in the age of technology.	我々は科学技術の時代に住んでいる。
Will you give me something to drink?	何か飲むものをくれませんか。
It is not difficult to speak English.	英語を話すのは難しくない。
I found it easy to speak English.	英語を話すのはやさしいとわかった。
English is not difficult to learn.	英語は学ぶのが難しくありません。
One is red and the other is white.	一方は赤で、また一方は白である。
Don't try to do two things at a time.	一度に二つのことをするな。
Try to do one thing at a time.	一度にひとつのことをするようにしなさい。
No. I don't know. It's a lot of things.	違う。うまく言えない。
We all shall die sooner or later.	われわれは遅かれ早かれ死ぬだろう。
We stood at the door and waited.	われわれはドアのそばに立ってまった。
I simply don't understand this.	私はまったくこんなことは理解できない。
Is room service still available?	ルームサービスはまだやっていますか。
If the car breaks down, we'll walk.	もし車が故障したら、歩きます。
Have you answered that letter yet?	もう例の手紙の返事を書いたかい。
Why don't you give it another try?	もう一度それにトライしてみたら。
You had better not wait any longer.	もうこれ以上待たない方がよい。
I will be back in another two weeks.	もう２週間たったら帰ります。
Mary wants to become a teacher.	メアリーは先生になりたいと思っている。
It was not long before the game began.	まもなく試合が始まった。
I wish Tom were my younger brother.	トムが僕の弟であればよいのに。
How long are you going to stay here?	どのくらいの滞在予定ですか。
At last, we reached California.	とうとう我々はカリフォルニアに着いた。
How can I get in touch with you?	どうしたらあなたに連絡がつきますか。
German is not an easy language.	ドイツ語はやさしい言語ではありません。
I will visit you as soon as I can.	できるだけ早くおうかがいします。
Get it and put it on the fire.	それを取ってきてそして火に入れて下さい。
It leaves nothing much to be desired.	それは遺憾なところが多い。
It happened just like this.	それはまさにこういうふうにして起きたのでした。
The theory is not accepted yet.	その理論はまだ一般に認められていない。
I found that the problem was easy.	その問題が簡単なことに気づいた。
The two houses stand side by side.	その二軒の家は並んでたっている。
The plan calls for a lot of money.	その計画には沢山の資金が必要だ。
