His handling of the ball borders on wizardry.	彼のボールさばきは魔術に近い。
The spectators were excited by his home run.	彼のホームランは観衆を沸かせた。
I couldn't help laughing at his joke.	彼のジョークを聞いて笑わずにはいられなかった。
I could not help laughing at his jokes.	彼のジョークを聞いて思わず笑ってしまった。
She may well be angry at his remark.	彼のことばに彼女が腹を立てているのも無理はない。
His two sons wanted their father's house.	彼の２人の息子は父親の家が欲しかった。
I was embarrassed when he talked to me.	彼に話し掛けられたときまごついてしまった。
She said good-bye to him and left the house.	彼に別れを告げ、彼女は家を出た。
He had no notion of leaving his hometown.	彼には故郷を離れる考えは全くなかった。
I like him all the better for his faults.	彼には欠点があるがなおさら彼が好きだ。
I love him none the less for his faults.	彼には欠点があるが、それでも彼が好きだ。
No matter what he may do, he will be praised.	彼ならなにをしてもほめられる。
He is the very best inventor in the class.	彼こそクラスの中で一番の発明家です。
It is doubtful whether he will come or not.	彼が来るかどうかは、うたがわしい。
He may well be proud of his bright son.	彼が頭のいい息子を自慢するのも無理はない。
I think it certain that he went to Tokyo.	彼が東京へ行ったことはたしかだと思う。
The dog followed him wherever he went.	彼が行くところはどこへでも犬はついていった。
The program will finish with the national anthem.	番組は国歌で終了する。
I saw a white cloud sailing across the sky.	白い雲が空を走っているのが見えた。
Wastes have polluted portions of our water.	廃棄物は我々の水の一部を汚染した。
It is hard for foreigners to learn Japanese.	日本語は外人にとって覚えにくい。
Japan has to reconstruct its economy.	日本は経済の建て直しをはからなければならない。
Japanese young people like rock and jazz.	日本の若者はロックやジャズが好きです。
Do you have any sales distributors in Japan?	日本に販売代理店をお持ちですか。
Because of the drought, the grass has withered.	日でりのために草が枯れた。
A man's body dies, but his soul is immortal.	肉体は滅びるが霊魂は不滅である。
He who runs after two hares will catch neither.	二兎を追う者は一兎も得ず。
A sudden wave of sickness overpowered him.	突然の吐き気が彼は抑えきれなかった。
You can still get asparagus in the winter.	冬でもなおアスパラガスが食べられる。
You cannot achieve anything without effort.	努力無しに何事も成し遂げられない。
The caller refused to give us his name.	電話をかけた者は名前を教えるのを拒否した。
An electric current can generate magnetism.	電流は磁力を発生することができる。
Something is wrong with our electric heater.	電気ヒーターはどこか調子が悪い。
The Tanakas invited me to dine with them.	田中さん一家が私を食事に招いてくれた。
I want to live a carefree life in the country.	田舎でのほほんと暮らしたい。
The thief seemed to break in through a window.	泥棒は窓から侵入したらしい。
The thief cursed the police for finding him.	泥棒が見つかって警官に毒づいた。
Sadako had folded 643 paper cranes so far.	禎子はこれまで６４４羽の鶴を折った。
It's his job to pull the weeds in the garden.	庭の雑草を抜くのは彼の仕事だ。
The pear tree in the garden bears a lot of fruit.	庭のなしがよく実った。
By means of long practice, became skillful.	長く練習したおかげで彼は熟達した。
I exhausted myself by walking a long distance.	長い距離を歩いて疲れ果てた。
The listeners stood in an attentive attitude.	聴衆は謹聴の姿勢で立っていた。
Have you ever been to the Korean Peninsula?	朝鮮半島を訪れたことがありますか。
When we arrived, the crowd had faded away.	着いてみると群衆はいなくなっていた。
The gramophone was born of Edison's brain.	蓄音機はエジソンの頭脳から生まれた。
I'm afraid we can't make up for lost ground.	遅れを取り戻すのは無理だと思う。
Zeal without knowledge is a runaway horse.	知識のない熱意は暴れ馬のようなもの。
Both men and women won the tennis championship.	男女ともテニスに優勝した。
The man fought bravely but finally gave in.	男は勇敢に戦ったがついに降参した。
I saw a man standing naked under the waterfall.	男が１人滝に打たれていた。
I need someone to help me with housework.	誰か家事を手伝ってくれる人が必要です。
Whoever calls, take their number.	誰から電話がかかってきても、電話番号をひかえておいて。
The greater part of the guests were foreigners.	大部分の客は外国人だった。
It's hard to catch words in the Osakan dialect.	大阪の方言は聞き取り難い。
The big building was blazing with lights.	大きな建物は光でこうこうと輝いていた。
A big canoe was cutting through the water.	大きなカヌーが水をきって進んでいた。
The typhoon caused immeasurable damage.	台風は計りきれないほどの損害をもたらした。
Lots of superstitions are still believed in.	多くの迷信がまだ信じられている。
A great number of citizens went into the army.	多くの国民が陸軍に入隊した。
Many painful memories inhabited her mind.	多くのつらい思いが彼女には残っていた。
Many Americans are interested in jazz.	多くのアメリカ人がジャズに興味を持っている。
Nothing is as easy as to criticize others.	他人を批判するほど易しいことはない。
My son's front teeth have come in crooked.	息子の前歯が曲がってはえてきました。
A gardener was called in to design the garden.	造園のために庭師が呼ばれた。
The farewell party will take place next week.	送別会は来週行われるでしょう。
Early rising is with him a matter of course.	早起きは彼には当たり前のことだ。
The general situation is advantageous to us.	全般的な状況はわれわれに有利だ。
The boat moved slowly away from the quay.	船は岸壁からしだいに遠ざかって行った。
After the war, Britain had many colonies.	戦争後、イギリスは多くの植民地を得た。
The teacher was disappointed at my answer.	先生は私の答えを聞いてがっかりした。
The teacher compared my poem with one of his.	先生は私の詩と自分のを比べた。
The teacher cannot have said such a thing.	先生がそんなことを言ったはずがない。
