The rain set our plans back two weeks.	雨で我々の計画が２週間遅れた。
The rain kept the fire from spreading.	雨で火の手は広がらずにすんだ。
The rain is beating against the window.	雨が窓に強く打ちつけている。
One is tall and the other is short.	一方は背が高く、もう一方は背が低い。
Which is the hottest of all the seasons?	一番暑い季節はいつですか。
A cup of coffee cleared my head.	一杯のコーヒーを飲んだら頭がすっきりした。
The doctor decided to operate at once.	医者はすぐ手術することにした。
We are not born for ourselves.	われわれは自分だけのために生まれたのではない。
London is large, compared with Paris.	ロンドンはパリに比べると大きい。
How dare you speak like that to me?	よくも私にそんな口を利けるものだな。
How dare you talk to me like that!	よくもまあそんな口のきき方ができるな。
I've decided not to keep a dog again.	もう二度と犬を飼わないと決めた。
Won't you have another cup of coffee?	もう一杯コーヒーはいかがですか。
May I trouble you for the salt?	めんどうですが食塩をとっていただけませんか。
Mike is the brightest student in class.	マイクはクラスで一番できる。
A hole in one is moving on the whole.	ホールインワンは概して感動的だ。
Bach and Handel were contemporaries.	バッハとヘンデルは同時代人でした。
Why he got angry is quite clear.	なぜ彼が怒ったのかは全くはっきりしている。
What sort of fruit do you like best?	どんな種類の果物が一番好きですか。
Tom is the taller of the two boys.	トムは２人の少年のうち背の高いほうだ。
Where did you have the suit made?	どこでその洋服を作ってもらったのですか。
Sometimes I doubt your intelligence.	ときどき君の知性を疑ってしまうよ。
Would to God that it were true!	どうかそれが真実であってくれればよいのだが。
I'd rather you didn't smoke so much.	たばこを吸わないでほしいのですが。
He says he will not give up smoking.	タバコはやめないと彼はいっている。
The gate is closed all the year round.	その門は１年中閉じられている。
Tell me how to solve the problem.	その問題をどうやって解くか教えて下さい。
The problem is too difficult to solve.	その問題は難しすぎて解けない。
Which is the best hotel in the town?	その町で最高のホテルはどこですか。
A big bridge was built over the river.	その川に大きな橋が架けられた。
The library is now under construction.	その図書館は現在建設中である。
The operation is quite free from danger.	その手術は全く危険がない。
The car pulled up in front of the bank.	その車は銀行の前で止まった。
The country appealed to Japan for help.	その国は日本に援助を求めた。
Who was the man killed on the hill?	その丘で殺された男はだれだったのか。
I object to being treated like that.	そのような扱いを受けるのはいやだ。
Take care not to drop the bottle.	そのビンを落とさないように注意しなさい。
Such ability is native to him.	そういう能力は彼が生まれつき持っているものだ。
Sorry sir, I'm afraid he may not be in.	すみません、不在のようです。
They were both silent for a while.	しばらくの間、彼ら両方でだまっていた。
Shakespeare is the name of a writer.	シェイクスピアはある作家の名前だ。
I am glad I did not buy such a thing.	こんなものを買わなくてよかった。
No more of your cheek or I'll hit you!	これ以上生意気言うとたたくぞ。
This is a plant unique to this country.	これはこの国に特有の植物だ。
I've finished all the work for today.	これで今日の仕事は全部終わった。
It is difficult to solve this problem.	この問題を解決するのは困難だ。
I'll be no party to this arrangement.	この取り決めには関係したくない。
In this regard, I agree with you.	この事に関してはあなたの意見に賛成です。
This word is also French in origin.	この語もまたフランス語が起源である。
Please stick this notice to the door.	この掲示をドアにはってください。
This is the longest bridge in the world.	この橋はもっとも長い橋だ。
What is the chief aim of this society?	この会の主な目的はなんですか。
Don't bother coming in this rain.	この雨の中をおいでにならないでください。
This hotel is better than that hotel.	このホテルはあのホテルより良い。
What are the charges in this hotel?	このホテルの宿泊料金はいくらですか。
How many persons does this hall hold?	このホールは何人収容できますか。
How much water does this bottle hold?	このビンはどの位水が入りますか。
The climate here doesn't agree with me.	ここの気候は私には合わない。
You had better not make a noise here.	ここではうるさくしない方がよい。
Will you drink another cup of coffee?	コーヒーをもう一杯飲みませんか。
Would you like another cup of coffee?	コーヒーのお代わりはいいですか。
Why don't we talk over coffee?	コーヒーでも飲みながら話をするのはどうですか。
I would like to have a cup of coffee.	コーヒーが１杯飲みたいのですが。
Don't get angry. It won't help you.	かっとなるな。君のためにならないよ。
Would you like tea or coffee?	お茶はいかがですか、それともコーヒーにしますか。
Don't you get on each other's nerves?	お互い喧嘩になったりしないかい。
Emily is the brightest girl in school.	エミリーは学校で一番頭がよい。
Every town in America has a library.	アメリカはどの町にも図書館がある。
Do you know that nice-looking girl?	あのきれいな女の子を知っていますか。
We are glad to have you in our class.	あなたをクラスに迎えてうれしい。
You are equal to him in intelligence.	あなたは知力で彼に匹敵している。
How do you assess your students?	あなたはどのようにして学生を評価しますか。
Your dress is already out of fashion.	あなたの服はもう流行遅れですよ。
It was very nice seeing you again.	あなたに会えてとてもうれしかったです。
I would like you to make tea for me.	あなたにお茶を入れてほしいものだ。
It is natural that you should get angry.	あなたが怒っても当然です。
I was afraid that you had failed.	あなたが失敗したのではないかと心配した。
That fellow can't tell right from wrong.	あいつは善悪の区別がない。
How many seasons are there in a year?	１年には季節がいくつありますか。
What were the chief events of 1990?	１９９０年の主な出来事は何でしたか。
The sum of 12, 24, 7 and 11 is 54.	１２と２４と７と１１の合計は５４です。
It rained for the first time in ten days.	１０日ぶりに雨が降った。
The current situation is clear at a glance.	一目で今の状況が分かる
Most of them cooked their own meals.	ほとんどの人が自分で食事を作りました
The ball comes in any direction I want.	欲しいところに必ずボールが来る
The encounter really changed my life.	出会いがまさに私の人生を変えました
It's listed in the right column of the table.	同表の右欄に掲げる
He removes all the air from the futon.	彼がしっかり布団の中の空気を抜く
Most people live on flat land.	平坦な土地の上で大部分の人々が生活を営んでいます
I have the daring to suggest a method.	私があえてひとつの方法を提示する
Everyone has both strong and weak points.	誰にでも長所と短所がある。
We need another person to play cards.	トランプをするのにもう一人必要だ。
Good eating habits are essential.	良い食習慣を持つことが不可欠なことである。
The trip will cost $1000 at the outside.	旅費はせいぜい千ドルだろう。
The trip will take some five hours.	旅はおよそ５時間くらいかかるでしょう。
Calm down and begin at the beginning.	落ち着いてはじめから話してごらん。
Next year, we'll be starting college.	来年私たちは大学生活が始まります。
Please help me welcome Mr. Nomura.	野村さんを歓迎するのを手伝ってください。
The silence of the night comforts us.	夜の静けさが私たちを慰めてくれる。
It must have rained during the night.	夜の間にきっと雨が降ったのだろう。
Hold your tongue, or you'll be killed.	黙ってろ。さもないと命はないぞ。
Where might is master, justice is servant.	無理も通れば道理となる。
If it were to rain, he would not go.	万一雨が降れば、彼はいかないだろう。
My sister dropped her plate on the floor.	妹は床の上に皿を落とした。
I like watching planes take off.	僕は飛行機が離陸して行くのを見るのが好きだ。
I recognized her the moment I saw her.	僕は見たとたんに彼女だと思った。
I have a lot of problems to solve.	僕には解決しなければならない問題が多い。
Please don't compare me with my brother.	僕と兄を比べないでください。
I'm too busy to have time to enjoy myself.	忙しくて遊ぶひまがない。
Are you too busy to drop me a line?	忙しくて私にメール出す暇もないのかな？
Busy as she was, she came to see me.	忙しかったのに彼女は私に会いに来た。
The busiest men find the most time.	忙しい人ほどより多くの時間を見つける。
My mother was busy cooking the dinner.	母親は夕食を作るのに忙しかった。
