Please give me a little more chocolate.	チョコレートをもう少しおねがいします。
Make a handsome profit of one thousand dollars.	たんまり千ドル儲ける。
It happened that the day was my birthday.	たまたまその日は私の誕生日でした。
Go out of the terminal and turn right.	ターミナルの所を右に曲がったところです。
It is fortunate that you have such parents.	そんな両親をもって君は幸せだ。
You shouldn't read such useless books.	そんな役に立たない本を読むべきではない。
They added to the enjoyment of my life.	それらは人生の楽しみを増やしてくれた。
And, we get each other's company to boot.	それに、みんなに仲間もできるしね。
Oneself decides whether it is important.	それが重要かどうかは、自らが決める。
The baseball match will come off next week.	その野球の試合は来週行われる。
She had gone to the concert that evening.	その夜、彼女はコンサートへいった。
I concentrated my attention on the subject.	その問題に私の注意を集中した。
There are about 500 cattle on the ranch.	その牧場には牛が５００頭ばかりいる。
There was a flag at the top of the pole.	その棒のてっぺんには旗がついていた。
We had a splendid dinner that evening.	その晩私達はすばらしいディナーを食べた。
It was horrible to hear about the crime.	その犯罪は聞くも恐ろしいものだった。
The store is just across from the theater.	その店は劇場の真ん前にあります。
The shop is kept under police supervision.	その店は警察の監督のもとにある。
The empire absorbed all the small states.	その帝国はすべての小国を併合した。
There's a beautiful bridge over the pond.	その池には美しい橋がかかっている。
The news hit me like a bolt from the blue.	その知らせは全く寝耳に水だった。
The man dashed the bottle against the wall.	その男はビンを壁に叩きつけた。
The boy had the dish empty in a moment.	その男の子はたちまち皿を空っぽにした。
The detective has a lot of adventures.	その探偵はずいぶん危ない橋を渡ってきた。
The university was alive with a festival.	その大学は大学祭でにぎわっていた。
The girl always carries her doll about.	その少女はいつも人形を持ち歩いている。
What a lovely doll that girl has!	その女の子は何とかわいい人形を持っているのだろう。
That car is no doubt in an awful condition.	その車は疑いなくひどい状態だ。
The incident sowed the seeds of the war.	その事件が戦争の起こるもととなった。
I can't disagree with you on that.	その事に関してあなたと意見が合わないはずはない。
The child bothered him with questions.	その子供は彼にうるさく質問して困らせた。
I will have finished the work by noon.	その仕事は昼までに終わっているでしょう。
The sight was splendid beyond words.	その光景は言葉に表せないほど素晴らしかった。
The result fell short of our expectations.	その結果は私たちの期待に反した。
The teachers greeted the little boys.	その教師達はその小さな男の子達に挨拶した。
It doesn't require a scholar to interpret.	その解釈は学者を待つまでもない。
The house could accommodate two families.	その家は二世帯の家族を収容できる。
The cat will scratch you if you provoke it.	そのねこを怒らすとひっかくよ。
The concert will take place next summer.	そのコンサートは来年の夏に催される。
The concert came to an end at ten o'clock.	そのコンサートは十時に終わった。
Stan has always carried a torch for Liz.	スタンはリズに昔から片思いしてきた。
Have your soup without making noise.	スープを飲むときには音をたててはいけません。
All you have to do is wash the dishes.	しなければならないのは、皿洗いだけです。
Jane seems to have a new boyfriend.	ジェインは新しいボーイフレンドがいるみたいだ。
I want Italian dressing on my salad.	サラダのドレッシングはイタリアンがいいです。
I am deeply grateful to you for your kindness.	ご好意を深く感謝します。
Never have I seen such a peaceful scene.	こんなのどかな眺めは見たことがない。
There was a large audience at the concert.	コンサートには大勢の聴衆がいた。
Please classify these books by subject.	これらの本を主題別に分類してください。
These rules apply to everybody alike.	これらの規則は誰にも同じように当てはまる。
I see that I am surrounded by hostile faces.	これじゃあまるで四面楚歌だ。
Comedy is something that makes you laugh.	コメディは人を笑わせるものである。
How long can we keep this frozen food?	この冷凍食品はどのくらい保存できますか。
This dish is more delicious than that one.	この料理はあの料理よりおいしい。
Please refrain from smoking in this room.	この部屋での喫煙はご遠慮ください。
I'll get even with you for this insult!	この侮辱はきっと仕返しをしてやるから。
Those ruins were once a splendid palace.	この廃虚はかつて立派な宮殿であった。
This road will lead you to the airport.	この道を行けばあなたは空港に着けます。
This transparent liquid contains poison.	この透明な液体には毒が含まれている。
This dictionary is of great value to us.	この辞書は私たちには大変価値がある。
This child is as gentle as a lamb today.	この子は今日、借りてきた猫のようだ。
Manual labor is necessary in this company.	この会社では肉体労働が必要です。
Could you put these bags in the trunk?	この荷物をトランクにいれてもらえますか。
We must put an end to this kind of quarrel.	このような言い争いはやめよう。
I can taste something strange in this soup.	このスープは何か変な味がする。
Here is a basket full of vegetables.	ここに野菜のいっぱいはいったかごがあります。
Every boy here has a girlfriend.	ここにいるどの男の子にもみんなガールフレンドがいる。
Smoking is strictly forbidden here.	ここではたばこを吸うことを厳に禁じられている。
Your cough is the consequence of smoking.	きみのせきはタバコを吸う結果だよ。
The glass bowl broke into tiny fragments.	ガラスの鉢は粉々になってしまった。
I wish you both happiness and prosperity.	お二人のお幸せとご繁栄を祈ります。
Military toys are abundant in the shops.	おもちゃの武器類が店にあふれている。
The chances are that she'll quit her job.	おそらく彼女は仕事を辞めるだろう。
Our principal is accessible to students.	うちの校長は学生とよく会ってくれる。
We didn't have many visitors this summer.	うちではこの夏お客が多くなかった。
Always have your dictionary near at hand.	いつも手近に辞書を持っていなさい。
My resolution dissolved at the last moment.	いざというとき決意がくじけた。
I've never seen such a beautiful sunset.	あんなきれいな日没は見たことが無い。
A woman was sitting on a stool in a bar.	ある女性が、バーの椅子に座っていた。
I spent all the savings I had on this.	ありったけの貯金をはたいてこれを買った。
That hard working boy is bound to succeed.	あの働き者の少年は必ず成功する。
That blue-white shining star is Sirius.	あの青白く光っている星がシリウスです。
The agent built up the young singer.	あの若い歌手は、プロダクションが育て上げた。
That TV station broadcasts only movies.	あのテレビ局は映画だけを放送している。
It would be good for you to study eagerly.	あなたは懸命に勉強をすればよい。
You will be paid according as you work.	あなたの働きに応じて賃金が支払われる。
Take a fresh look at your lifestyle.	あなたのライフスタイルを見直してみましょう。
You have no right to oppose our plan.	あなたには私達の計画に反対する権利はない。
Oh, take your time. I'm in no hurry.	ああ、ゆっくりやって下さい。急ぎませんから。
I'll pick up the photographs at six o'clock.	６時に写真を取りに行きます。
I'd like to borrow fifty dollars from you.	５０ドル貸して欲しいんですけど。
I'd like to buy two 45-cent stamps, please.	４５セント切手を２枚ください。
I am dead tired from walking around all day.	１日中歩き回って大変疲れた。
The sisters often quarrel over nothing.	その姉妹はよく理由もなくけんかをする。
